# BUSCO version is: 5.2.1 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length
493505at33208	Duplicated	TRINITY_DN14705_c0_g1_i2:534-1196	151.8	187
493505at33208	Duplicated	TRINITY_DN14705_c0_g1_i3:540-1202	151.8	187
493505at33208	Duplicated	TRINITY_DN14705_c0_g1_i6:360-1022	151.8	187
493913at33208	Complete	TRINITY_DN61_c2_g1_i1:1035-1955	365.8	267
494057at33208	Complete	TRINITY_DN8652_c0_g1_i1:49-633	171.0	170
495100at33208	Duplicated	TRINITY_DN5666_c0_g1_i2:82-1488	389.7	217
495100at33208	Duplicated	TRINITY_DN5666_c0_g1_i3:82-1488	389.7	217
495100at33208	Duplicated	TRINITY_DN5666_c0_g1_i6:82-1488	389.7	217
495175at33208	Duplicated	TRINITY_DN5857_c0_g1_i10:966-1724	224.1	181
495175at33208	Duplicated	TRINITY_DN5857_c0_g1_i1:966-1589	223.3	180
495175at33208	Duplicated	TRINITY_DN5857_c0_g1_i5:966-1589	223.1	180
495175at33208	Duplicated	TRINITY_DN5857_c0_g1_i6:965-1723	222.7	181
495207at33208	Duplicated	TRINITY_DN21654_c0_g1_i3:61-1083	219.0	218
495207at33208	Duplicated	TRINITY_DN21654_c0_g1_i1:299-1207	198.3	195
495311at33208	Complete	TRINITY_DN1170_c0_g1_i1:61-678	268.7	162
495329at33208	Duplicated	TRINITY_DN1556_c0_g1_i1:683-1318	180.0	177
495329at33208	Duplicated	TRINITY_DN1556_c0_g1_i2:490-1125	180.0	177
495329at33208	Duplicated	TRINITY_DN1556_c0_g1_i3:417-1052	180.0	177
495389at33208	Complete	TRINITY_DN3102_c0_g1_i1:684-1361	141.6	164
495605at33208	Complete	TRINITY_DN46078_c0_g1_i1:122-856	339.1	201
495802at33208	Missing
495926at33208	Complete	TRINITY_DN479_c0_g1_i1:29-1018	126.6	149
496070at33208	Duplicated	TRINITY_DN48793_c0_g1_i1:457-1239	105.7	150
496070at33208	Duplicated	TRINITY_DN48793_c0_g1_i2:457-1239	105.4	150
496219at33208	Duplicated	TRINITY_DN6162_c0_g1_i2:355-1227	383.7	248
496219at33208	Duplicated	TRINITY_DN6162_c0_g1_i4:355-1227	383.7	248
496219at33208	Duplicated	TRINITY_DN6162_c0_g1_i7:357-1229	383.7	248
496219at33208	Duplicated	TRINITY_DN6162_c0_g1_i3:102-1241	382.7	248
498535at33208	Complete	TRINITY_DN896_c0_g1_i1:141-1001	352.7	245
500261at33208	Duplicated	TRINITY_DN3012_c0_g1_i1:170-1348	363.8	294
500261at33208	Duplicated	TRINITY_DN3012_c0_g1_i2:414-1619	363.7	294
500808at33208	Duplicated	TRINITY_DN10969_c0_g1_i1:104-1234	369.5	321
500808at33208	Duplicated	TRINITY_DN10969_c0_g1_i2:104-1234	369.3	321
501396at33208	Duplicated	TRINITY_DN1836_c0_g1_i1:101-871	276.2	168
501396at33208	Duplicated	TRINITY_DN1836_c0_g1_i2:101-871	276.2	168
501396at33208	Duplicated	TRINITY_DN1836_c0_g1_i3:101-871	276.2	168
501546at33208	Duplicated	TRINITY_DN1491_c0_g1_i1:508-1080	114.2	145
501546at33208	Duplicated	TRINITY_DN1491_c0_g1_i4:521-1093	114.2	145
501546at33208	Duplicated	TRINITY_DN1491_c0_g1_i5:270-842	114.2	145
501788at33208	Duplicated	TRINITY_DN1506_c0_g1_i1:216-761	213.7	164
501788at33208	Duplicated	TRINITY_DN1506_c0_g1_i2:132-677	213.7	164
502128at33208	Complete	TRINITY_DN9948_c0_g1_i1:344-1279	378.6	343
502407at33208	Duplicated	TRINITY_DN395_c1_g1_i10:928-1629	234.7	175
502407at33208	Duplicated	TRINITY_DN395_c1_g1_i3:588-1289	234.7	175
502407at33208	Duplicated	TRINITY_DN395_c1_g1_i4:928-1629	234.7	175
502407at33208	Duplicated	TRINITY_DN395_c1_g1_i5:590-1291	234.7	175
502407at33208	Duplicated	TRINITY_DN395_c1_g1_i7:953-1654	234.7	175
502407at33208	Duplicated	TRINITY_DN395_c1_g1_i8:953-1654	234.7	175
502429at33208	Duplicated	TRINITY_DN4241_c0_g1_i10:671-1300	253.4	179
502429at33208	Duplicated	TRINITY_DN4241_c0_g1_i11:359-988	253.4	179
502429at33208	Duplicated	TRINITY_DN4241_c0_g1_i12:363-992	253.4	179
502429at33208	Duplicated	TRINITY_DN4241_c0_g1_i1:672-1301	253.4	179
502429at33208	Duplicated	TRINITY_DN4241_c0_g1_i2:363-992	253.4	179
502429at33208	Duplicated	TRINITY_DN4241_c0_g1_i5:363-992	253.4	179
502584at33208	Duplicated	TRINITY_DN7963_c0_g1_i3:80-961	113.1	239
502584at33208	Duplicated	TRINITY_DN7963_c0_g1_i6:80-961	113.1	239
502584at33208	Duplicated	TRINITY_DN7963_c0_g1_i1:157-1086	110.6	238
502584at33208	Duplicated	TRINITY_DN7963_c0_g1_i2:80-1009	110.6	238
502691at33208	Complete	TRINITY_DN1687_c0_g1_i2:147-851	343.6	205
503333at33208	Duplicated	TRINITY_DN20205_c0_g1_i1:351-1346	485.9	263
503333at33208	Duplicated	TRINITY_DN20205_c0_g1_i2:306-1301	485.9	263
503333at33208	Duplicated	TRINITY_DN20205_c0_g1_i3:306-1301	485.9	263
503333at33208	Duplicated	TRINITY_DN20205_c0_g1_i4:351-1346	485.9	263
503828at33208	Duplicated	TRINITY_DN27889_c0_g1_i1:476-1375	150.7	140
503828at33208	Duplicated	TRINITY_DN27889_c0_g1_i2:550-1449	150.7	140
504207at33208	Duplicated	TRINITY_DN38548_c0_g1_i1:60-1184	436.6	308
504207at33208	Duplicated	TRINITY_DN38548_c0_g1_i2:60-1184	436.6	308
504292at33208	Duplicated	TRINITY_DN30313_c0_g1_i1:842-1645	226.9	183
504292at33208	Duplicated	TRINITY_DN30313_c0_g1_i2:858-1661	226.9	183
504292at33208	Duplicated	TRINITY_DN30313_c0_g1_i3:863-1666	226.9	183
504691at33208	Complete	TRINITY_DN27576_c0_g1_i1:67-594	146.4	133
504731at33208	Complete	TRINITY_DN29464_c0_g1_i1:171-965	326.0	237
504912at33208	Duplicated	TRINITY_DN1354_c0_g1_i2:314-928	90.0	126
504912at33208	Duplicated	TRINITY_DN1354_c0_g1_i1:288-902	88.8	119
504912at33208	Duplicated	TRINITY_DN1354_c0_g1_i5:314-928	88.8	119
505248at33208	Duplicated	TRINITY_DN1428_c1_g1_i1:141-746	237.4	169
505248at33208	Duplicated	TRINITY_DN1428_c1_g1_i2:141-746	237.4	169
505718at33208	Duplicated	TRINITY_DN5053_c0_g1_i12:1492-1878	72.3	76
505718at33208	Duplicated	TRINITY_DN5053_c0_g1_i5:1451-1837	72.3	76
505718at33208	Duplicated	TRINITY_DN5053_c0_g1_i6:1488-1874	72.3	76
505718at33208	Duplicated	TRINITY_DN5053_c0_g1_i7:1453-1839	72.3	76
505718at33208	Duplicated	TRINITY_DN5053_c0_g1_i8:1490-1876	72.3	76
508188at33208	Duplicated	TRINITY_DN11017_c0_g1_i1:180-1196	280.0	240
508188at33208	Duplicated	TRINITY_DN11017_c0_g1_i8:180-1196	280.0	240
508188at33208	Duplicated	TRINITY_DN11017_c0_g1_i9:119-1135	280.0	240
508188at33208	Duplicated	TRINITY_DN11017_c0_g1_i4:126-1076	250.4	220
508379at33208	Complete	TRINITY_DN5027_c0_g1_i1:143-658	185.8	131
508986at33208	Duplicated	TRINITY_DN3952_c0_g1_i1:431-1249	97.0	198
508986at33208	Duplicated	TRINITY_DN3952_c0_g1_i4:401-1219	97.0	198
508986at33208	Duplicated	TRINITY_DN3952_c0_g1_i5:432-1250	97.0	198
508986at33208	Duplicated	TRINITY_DN3952_c0_g1_i3:431-1249	94.9	198
509494at33208	Duplicated	TRINITY_DN33159_c0_g1_i1:68-595	247.3	144
509494at33208	Duplicated	TRINITY_DN94200_c0_g1_i1:38-547	216.5	138
509816at33208	Duplicated	TRINITY_DN22849_c0_g1_i1:111-647	171.8	154
509816at33208	Duplicated	TRINITY_DN22849_c0_g1_i4:111-647	171.8	154
510174at33208	Duplicated	TRINITY_DN2125_c0_g1_i2:118-1602	353.4	265
510174at33208	Duplicated	TRINITY_DN2125_c0_g1_i1:118-1602	353.4	265
510174at33208	Duplicated	TRINITY_DN2125_c0_g1_i6:118-960	331.0	225
510522at33208	Duplicated	TRINITY_DN5037_c0_g1_i2:46-795	195.1	198
510522at33208	Duplicated	TRINITY_DN5037_c0_g1_i3:46-795	195.1	198
510522at33208	Duplicated	TRINITY_DN5037_c0_g1_i4:46-795	195.1	198
510522at33208	Duplicated	TRINITY_DN5037_c0_g1_i5:46-795	195.1	198
510581at33208	Duplicated	TRINITY_DN4150_c0_g1_i2:143-1132	320.4	232
510581at33208	Duplicated	TRINITY_DN4150_c0_g1_i4:143-1132	320.4	232
510581at33208	Duplicated	TRINITY_DN4150_c0_g1_i9:143-1132	320.4	232
511272at33208	Complete	TRINITY_DN54265_c0_g1_i2:68-952	184.8	165
511386at33208	Duplicated	TRINITY_DN963_c0_g1_i1:119-1981	401.2	424
511386at33208	Duplicated	TRINITY_DN963_c0_g1_i2:119-1981	401.2	424
511386at33208	Duplicated	TRINITY_DN963_c0_g1_i5:119-1981	401.2	424
511575at33208	Duplicated	TRINITY_DN8014_c0_g1_i3:63-611	251.8	146
511575at33208	Duplicated	TRINITY_DN8014_c0_g1_i4:63-611	251.8	146
511668at33208	Duplicated	TRINITY_DN169_c0_g1_i3:38-796	192.6	184
511668at33208	Duplicated	TRINITY_DN169_c0_g1_i4:38-796	192.6	184
511668at33208	Duplicated	TRINITY_DN169_c0_g1_i6:38-796	192.6	184
511668at33208	Duplicated	TRINITY_DN169_c0_g1_i7:38-796	192.6	184
514121at33208	Complete	TRINITY_DN4642_c0_g1_i1:1368-2186	287.8	215
514296at33208	Complete	TRINITY_DN3690_c0_g1_i1:358-912	222.2	135
514565at33208	Duplicated	TRINITY_DN3912_c0_g1_i14:492-1136	367.3	190
514565at33208	Duplicated	TRINITY_DN3912_c0_g1_i16:604-1248	367.3	190
514565at33208	Duplicated	TRINITY_DN3912_c0_g1_i2:295-939	367.3	190
514565at33208	Duplicated	TRINITY_DN3912_c0_g1_i4:295-939	367.3	190
514565at33208	Duplicated	TRINITY_DN3912_c0_g1_i6:599-1243	367.3	190
514675at33208	Duplicated	TRINITY_DN1411_c0_g1_i1:1534-2286	229.3	200
514675at33208	Duplicated	TRINITY_DN1411_c0_g1_i2:1526-2278	229.3	200
514675at33208	Duplicated	TRINITY_DN1411_c0_g1_i4:1526-2278	229.3	200
514698at33208	Duplicated	TRINITY_DN422_c0_g1_i1:56-706	188.3	155
514698at33208	Duplicated	TRINITY_DN422_c0_g1_i3:56-706	188.3	155
514698at33208	Duplicated	TRINITY_DN422_c0_g1_i4:56-706	188.3	155
514724at33208	Complete	TRINITY_DN17986_c0_g1_i16:265-1143	182.2	171
514727at33208	Fragmented	TRINITY_DN6837_c0_g1_i5:22-978	63.6	144
514740at33208	Duplicated	TRINITY_DN1823_c0_g1_i1:129-737	244.2	175
514740at33208	Duplicated	TRINITY_DN1823_c0_g1_i2:129-737	244.2	175
514740at33208	Duplicated	TRINITY_DN1823_c0_g1_i3:129-737	244.2	175
514834at33208	Duplicated	TRINITY_DN5246_c0_g1_i1:782-1687	155.2	192
514834at33208	Duplicated	TRINITY_DN5246_c0_g1_i2:791-1696	155.2	192
514892at33208	Duplicated	TRINITY_DN8927_c0_g1_i2:39-830	314.1	212
514892at33208	Duplicated	TRINITY_DN8927_c0_g1_i3:39-830	314.1	212
514892at33208	Duplicated	TRINITY_DN8927_c0_g1_i4:39-830	314.1	212
514892at33208	Duplicated	TRINITY_DN8927_c0_g1_i5:39-830	314.1	212
514892at33208	Duplicated	TRINITY_DN8927_c0_g1_i6:39-830	314.1	212
514892at33208	Duplicated	TRINITY_DN8927_c0_g1_i7:39-830	314.1	212
515058at33208	Complete	TRINITY_DN24301_c1_g1_i2:218-1489	483.8	355
515377at33208	Duplicated	TRINITY_DN9571_c0_g1_i1:63-878	160.0	191
515377at33208	Duplicated	TRINITY_DN9571_c0_g1_i2:63-878	160.0	191
515377at33208	Duplicated	TRINITY_DN9571_c0_g1_i3:63-878	160.0	191
515377at33208	Duplicated	TRINITY_DN9571_c0_g1_i5:63-878	160.0	191
515410at33208	Duplicated	TRINITY_DN28289_c0_g1_i6:25-687	178.4	145
515410at33208	Duplicated	TRINITY_DN28289_c0_g1_i1:68-901	177.3	145
515410at33208	Duplicated	TRINITY_DN28289_c0_g1_i7:68-901	177.3	145
515425at33208	Fragmented	TRINITY_DN124130_c0_g1_i1:41-493	74.2	103
515528at33208	Duplicated	TRINITY_DN10722_c0_g1_i6:53-1648	225.0	265
515528at33208	Duplicated	TRINITY_DN10722_c0_g1_i10:53-1648	224.9	265
515528at33208	Duplicated	TRINITY_DN10722_c0_g1_i1:53-1471	216.4	250
515640at33208	Duplicated	TRINITY_DN1137_c0_g1_i1:238-972	326.2	193
515640at33208	Duplicated	TRINITY_DN1137_c0_g1_i2:222-956	326.2	193
516078at33208	Duplicated	TRINITY_DN1676_c0_g1_i4:38-928	316.9	237
516078at33208	Duplicated	TRINITY_DN1676_c0_g1_i5:38-928	316.9	237
516078at33208	Duplicated	TRINITY_DN1676_c0_g1_i6:79-969	316.9	237
516078at33208	Duplicated	TRINITY_DN1676_c0_g1_i3:159-1049	316.6	237
516321at33208	Complete	TRINITY_DN29926_c0_g1_i1:286-798	235.3	136
516481at33208	Duplicated	TRINITY_DN647_c0_g1_i12:483-1217	143.3	182
516481at33208	Duplicated	TRINITY_DN647_c0_g1_i11:483-1217	143.3	182
516481at33208	Duplicated	TRINITY_DN647_c0_g1_i2:483-1217	143.3	182
516481at33208	Duplicated	TRINITY_DN647_c0_g1_i1:483-1160	141.5	178
516659at33208	Complete	TRINITY_DN7244_c0_g3_i1:74-949	87.4	207
516716at33208	Duplicated	TRINITY_DN231_c0_g1_i3:94-1866	286.6	319
516716at33208	Duplicated	TRINITY_DN231_c0_g1_i4:94-1866	286.5	314
517311at33208	Complete	TRINITY_DN22129_c0_g2_i1:173-1186	232.8	195
517525at33208	Duplicated	TRINITY_DN5272_c0_g1_i1:1902-2975	449.4	274
517525at33208	Duplicated	TRINITY_DN5272_c0_g1_i3:1871-2944	449.4	274
517525at33208	Duplicated	TRINITY_DN5272_c0_g1_i6:1872-2945	449.4	274
517525at33208	Duplicated	TRINITY_DN5272_c0_g1_i8:1219-2292	449.4	274
517525at33208	Duplicated	TRINITY_DN5272_c0_g1_i9:1902-2975	449.4	274
517686at33208	Duplicated	TRINITY_DN22661_c0_g1_i1:286-636	133.0	99
517686at33208	Duplicated	TRINITY_DN22661_c0_g1_i2:82-432	133.0	99
517686at33208	Duplicated	TRINITY_DN22661_c0_g1_i3:286-636	133.0	99
517968at33208	Complete	TRINITY_DN8757_c0_g1_i1:517-942	126.9	117
518288at33208	Duplicated	TRINITY_DN62067_c0_g1_i5:1808-2824	418.8	281
518288at33208	Duplicated	TRINITY_DN62067_c0_g1_i4:116-1021	384.0	241
518569at33208	Duplicated	TRINITY_DN19995_c0_g1_i1:74-1246	337.3	301
518569at33208	Duplicated	TRINITY_DN19995_c0_g1_i2:74-1246	337.3	301
518569at33208	Duplicated	TRINITY_DN19995_c0_g1_i3:74-1246	337.3	301
518635at33208	Complete	TRINITY_DN3208_c0_g1_i5:622-2349	410.8	347
519030at33208	Complete	TRINITY_DN18620_c0_g1_i1:259-978	156.3	130
519303at33208	Duplicated	TRINITY_DN26479_c0_g1_i1:152-1690	393.9	367
519303at33208	Duplicated	TRINITY_DN26479_c0_g1_i2:152-1705	393.8	367
519303at33208	Duplicated	TRINITY_DN26479_c0_g1_i3:152-1705	393.8	367
519777at33208	Duplicated	TRINITY_DN1463_c0_g1_i2:369-1235	207.5	236
519777at33208	Duplicated	TRINITY_DN1463_c0_g1_i4:369-1235	207.5	236
520011at33208	Duplicated	TRINITY_DN6544_c0_g1_i2:449-1384	193.3	207
520011at33208	Duplicated	TRINITY_DN6544_c0_g1_i3:449-1546	192.9	208
521343at33208	Duplicated	TRINITY_DN2529_c0_g1_i1:199-798	119.3	144
521343at33208	Duplicated	TRINITY_DN2529_c0_g1_i2:199-798	119.3	144
522886at33208	Duplicated	TRINITY_DN3519_c0_g1_i2:171-1178	240.7	240
522886at33208	Duplicated	TRINITY_DN3519_c0_g1_i4:64-1071	240.7	240
522988at33208	Duplicated	TRINITY_DN13585_c0_g1_i12:441-2342	273.8	280
522988at33208	Duplicated	TRINITY_DN13585_c0_g1_i16:1-1746	266.9	279
522988at33208	Duplicated	TRINITY_DN13585_c0_g1_i6:1-1746	266.6	279
522988at33208	Duplicated	TRINITY_DN13585_c0_g1_i10:476-2350	265.7	279
523206at33208	Duplicated	TRINITY_DN221_c0_g1_i1:784-1899	130.0	115
523206at33208	Duplicated	TRINITY_DN221_c0_g1_i5:782-1906	129.9	115
523206at33208	Duplicated	TRINITY_DN221_c0_g1_i7:784-1908	129.9	115
523206at33208	Duplicated	TRINITY_DN221_c0_g1_i9:784-1908	129.9	115
523376at33208	Duplicated	TRINITY_DN14710_c0_g1_i3:172-1080	242.7	239
523376at33208	Duplicated	TRINITY_DN14710_c0_g1_i4:171-1079	242.7	239
523534at33208	Duplicated	TRINITY_DN1528_c0_g1_i10:1794-2357	266.6	150
523534at33208	Duplicated	TRINITY_DN1528_c0_g1_i11:1789-2352	266.6	150
523534at33208	Duplicated	TRINITY_DN1528_c0_g1_i13:1783-2346	266.6	150
523534at33208	Duplicated	TRINITY_DN1528_c0_g1_i5:1798-2361	266.6	150
523534at33208	Duplicated	TRINITY_DN1528_c0_g1_i9:1773-2336	266.6	150
523534at33208	Duplicated	TRINITY_DN1528_c0_g1_i12:233-685	244.5	129
524148at33208	Complete	TRINITY_DN4038_c0_g1_i1:654-2600	317.8	312
524165at33208	Complete	TRINITY_DN5980_c0_g1_i1:320-2086	240.9	344
524322at33208	Duplicated	TRINITY_DN18389_c0_g1_i1:673-1116	156.7	128
524322at33208	Duplicated	TRINITY_DN18389_c0_g1_i4:670-1113	156.7	128
524322at33208	Duplicated	TRINITY_DN18389_c0_g1_i5:670-1113	156.7	128
524322at33208	Duplicated	TRINITY_DN18389_c0_g1_i8:670-1113	156.7	128
525542at33208	Complete	TRINITY_DN6233_c0_g1_i1:877-1596	186.2	173
525888at33208	Complete	TRINITY_DN30789_c0_g1_i1:103-717	215.8	157
526074at33208	Complete	TRINITY_DN153_c0_g1_i1:183-776	273.7	163
526487at33208	Duplicated	TRINITY_DN3146_c0_g1_i1:89-676	309.0	186
526487at33208	Duplicated	TRINITY_DN3146_c0_g1_i2:162-749	309.0	186
526487at33208	Duplicated	TRINITY_DN3146_c0_g1_i4:100-687	309.0	186
526673at33208	Duplicated	TRINITY_DN6074_c0_g1_i10:1089-2012	401.3	265
526673at33208	Duplicated	TRINITY_DN6074_c0_g1_i6:1077-2018	401.0	265
526673at33208	Duplicated	TRINITY_DN6074_c0_g1_i1:1089-2063	388.2	261
526839at33208	Missing
527406at33208	Complete	TRINITY_DN31975_c0_g1_i1:55-966	367.3	255
528325at33208	Duplicated	TRINITY_DN3423_c0_g1_i11:1569-2114	294.4	158
528325at33208	Duplicated	TRINITY_DN3423_c0_g1_i12:1555-2100	294.4	158
528325at33208	Duplicated	TRINITY_DN3423_c0_g1_i1:1556-2101	294.4	158
528325at33208	Duplicated	TRINITY_DN3423_c0_g1_i7:1569-2114	294.4	158
528325at33208	Duplicated	TRINITY_DN3423_c0_g1_i8:575-1120	294.4	158
529092at33208	Duplicated	TRINITY_DN15193_c0_g1_i1:467-934	176.3	110
529092at33208	Duplicated	TRINITY_DN15193_c0_g1_i2:46-513	176.3	110
529093at33208	Complete	TRINITY_DN53809_c0_g1_i1:118-897	317.4	215
529708at33208	Complete	TRINITY_DN15343_c0_g1_i1:141-1034	180.1	219
529852at33208	Complete	TRINITY_DN905_c0_g1_i1:81-623	153.0	139
530431at33208	Duplicated	TRINITY_DN1764_c0_g1_i2:65-2239	435.8	381
530431at33208	Duplicated	TRINITY_DN1764_c0_g1_i1:65-2239	435.8	381
532406at33208	Duplicated	TRINITY_DN2885_c0_g1_i3:340-990	276.4	191
532406at33208	Duplicated	TRINITY_DN2885_c0_g1_i1:231-881	275.4	190
532693at33208	Duplicated	TRINITY_DN18446_c0_g1_i1:80-1318	246.9	256
532693at33208	Duplicated	TRINITY_DN18446_c0_g1_i5:80-1318	246.9	256
532728at33208	Duplicated	TRINITY_DN8595_c0_g1_i2:159-632	162.1	127
532728at33208	Duplicated	TRINITY_DN8595_c0_g1_i1:147-617	158.3	125
532930at33208	Duplicated	TRINITY_DN4736_c0_g1_i2:85-723	187.5	184
532930at33208	Duplicated	TRINITY_DN4736_c0_g1_i3:85-723	187.5	184
533666at33208	Duplicated	TRINITY_DN177_c0_g1_i2:170-1186	76.4	178
533666at33208	Duplicated	TRINITY_DN177_c0_g1_i1:170-1186	76.3	178
533666at33208	Duplicated	TRINITY_DN177_c0_g1_i3:170-1186	76.3	178
533666at33208	Duplicated	TRINITY_DN177_c0_g1_i4:170-1186	76.3	178
533690at33208	Duplicated	TRINITY_DN202_c2_g1_i1:548-1426	260.2	182
533690at33208	Duplicated	TRINITY_DN202_c2_g1_i2:548-1426	260.2	182
533690at33208	Duplicated	TRINITY_DN202_c2_g1_i3:548-1156	258.1	152
534172at33208	Duplicated	TRINITY_DN3033_c0_g1_i1:358-1137	221.4	202
534172at33208	Duplicated	TRINITY_DN3033_c0_g1_i3:358-1137	221.4	202
534172at33208	Duplicated	TRINITY_DN3033_c0_g1_i4:237-1016	221.4	202
534206at33208	Duplicated	TRINITY_DN307_c1_g1_i4:68-574	117.8	128
534206at33208	Duplicated	TRINITY_DN307_c1_g1_i14:68-574	117.2	133
534206at33208	Duplicated	TRINITY_DN307_c1_g1_i13:68-574	116.7	128
534206at33208	Duplicated	TRINITY_DN307_c1_g1_i2:68-574	116.7	128
534206at33208	Duplicated	TRINITY_DN307_c1_g1_i7:68-574	116.4	128
534312at33208	Duplicated	TRINITY_DN20067_c0_g1_i3:143-637	249.8	133
534312at33208	Duplicated	TRINITY_DN20067_c0_g1_i4:143-637	249.8	133
534312at33208	Duplicated	TRINITY_DN20067_c0_g1_i2:0-434	245.6	119
534757at33208	Complete	TRINITY_DN8806_c0_g1_i1:139-1035	181.3	211
534808at33208	Duplicated	TRINITY_DN1007_c0_g1_i1:437-1459	322.9	271
534808at33208	Duplicated	TRINITY_DN1007_c0_g1_i2:437-1459	322.9	271
534808at33208	Duplicated	TRINITY_DN1007_c0_g1_i3:437-1459	322.9	271
534808at33208	Duplicated	TRINITY_DN1007_c0_g1_i4:437-1459	322.9	271
535268at33208	Duplicated	TRINITY_DN3338_c0_g1_i3:54-668	291.6	175
535268at33208	Duplicated	TRINITY_DN3338_c0_g1_i1:99-974	290.0	175
535268at33208	Duplicated	TRINITY_DN3338_c0_g1_i2:99-974	290.0	175
535367at33208	Duplicated	TRINITY_DN8216_c0_g1_i2:1491-2585	218.0	169
535367at33208	Duplicated	TRINITY_DN8216_c0_g1_i1:1492-2586	217.6	169
535524at33208	Duplicated	TRINITY_DN609_c0_g1_i11:123-659	263.3	160
535524at33208	Duplicated	TRINITY_DN609_c0_g1_i4:123-659	263.3	160
535524at33208	Duplicated	TRINITY_DN609_c0_g1_i12:123-659	262.7	160
535524at33208	Duplicated	TRINITY_DN609_c0_g1_i3:0-524	259.8	155
535524at33208	Duplicated	TRINITY_DN609_c0_g1_i9:0-524	259.8	155
535650at33208	Duplicated	TRINITY_DN1732_c0_g1_i1:102-713	266.1	165
535650at33208	Duplicated	TRINITY_DN169919_c0_g1_i1:43-654	259.6	165
535664at33208	Duplicated	TRINITY_DN3648_c0_g1_i1:138-497	120.2	101
535664at33208	Duplicated	TRINITY_DN3648_c0_g1_i3:138-497	120.2	101
535782at33208	Duplicated	TRINITY_DN3592_c0_g1_i1:193-843	211.7	163
535782at33208	Duplicated	TRINITY_DN3592_c0_g1_i2:140-790	211.7	163
535806at33208	Complete	TRINITY_DN7034_c0_g2_i2:455-1048	156.9	131
536251at33208	Duplicated	TRINITY_DN5480_c0_g1_i1:121-657	132.0	127
536251at33208	Duplicated	TRINITY_DN5480_c0_g2_i1:81-617	132.0	127
537470at33208	Duplicated	TRINITY_DN1998_c0_g1_i3:184-840	265.5	166
537470at33208	Duplicated	TRINITY_DN1998_c0_g1_i5:184-840	265.5	166
537470at33208	Duplicated	TRINITY_DN1998_c0_g1_i7:24-518	230.0	146
537548at33208	Duplicated	TRINITY_DN7271_c0_g1_i3:281-1177	282.3	175
537548at33208	Duplicated	TRINITY_DN7271_c0_g1_i4:13-909	282.3	175
537548at33208	Duplicated	TRINITY_DN7271_c0_g1_i5:297-1193	282.3	175
537718at33208	Complete	TRINITY_DN41174_c0_g1_i1:797-1708	213.1	223
537923at33208	Duplicated	TRINITY_DN1785_c0_g1_i1:49-573	240.3	149
537923at33208	Duplicated	TRINITY_DN1785_c0_g1_i2:49-573	240.3	149
537923at33208	Duplicated	TRINITY_DN1785_c0_g1_i3:49-573	240.3	149
538442at33208	Complete	TRINITY_DN121842_c0_g1_i1:94-630	124.8	124
539043at33208	Duplicated	TRINITY_DN2919_c0_g1_i1:101-601	240.3	146
539043at33208	Duplicated	TRINITY_DN2919_c0_g1_i5:114-614	240.3	146
539215at33208	Duplicated	TRINITY_DN20521_c1_g1_i10:554-1078	88.8	121
539215at33208	Duplicated	TRINITY_DN20521_c1_g1_i12:328-852	88.8	121
539215at33208	Duplicated	TRINITY_DN20521_c1_g1_i18:484-1008	88.8	121
539215at33208	Duplicated	TRINITY_DN20521_c1_g1_i2:418-942	88.8	121
539215at33208	Duplicated	TRINITY_DN20521_c1_g1_i7:704-1228	88.8	121
539215at33208	Duplicated	TRINITY_DN20521_c1_g1_i9:553-1077	88.8	121
539234at33208	Duplicated	TRINITY_DN26004_c0_g1_i1:420-887	219.6	130
539234at33208	Duplicated	TRINITY_DN26004_c0_g1_i2:352-819	219.6	130
539234at33208	Duplicated	TRINITY_DN26004_c0_g1_i3:351-818	219.6	130
539360at33208	Complete	TRINITY_DN5637_c0_g1_i1:624-1298	172.8	174
539600at33208	Complete	TRINITY_DN5156_c0_g1_i1:51-614	180.6	145
540193at33208	Duplicated	TRINITY_DN3234_c0_g1_i2:109-1486	184.1	158
540193at33208	Duplicated	TRINITY_DN3234_c0_g1_i17:109-1485	176.8	148
541231at33208	Complete	TRINITY_DN9388_c0_g1_i1:86-571	124.4	142
541260at33208	Complete	TRINITY_DN7099_c0_g1_i1:126-488	108.3	82
541421at33208	Duplicated	TRINITY_DN1416_c0_g1_i15:893-1402	227.9	155
541421at33208	Duplicated	TRINITY_DN1416_c0_g1_i16:899-1408	227.9	155
541421at33208	Duplicated	TRINITY_DN1416_c0_g1_i17:893-1402	227.9	155
541421at33208	Duplicated	TRINITY_DN1416_c0_g1_i4:899-1408	227.9	155
541421at33208	Duplicated	TRINITY_DN1416_c0_g1_i8:893-1402	227.9	155
541421at33208	Duplicated	TRINITY_DN1416_c0_g1_i9:899-1408	227.9	155
543124at33208	Complete	TRINITY_DN14130_c1_g1_i1:116-1051	276.4	258
543269at33208	Complete	TRINITY_DN13102_c0_g1_i5:91-999	118.8	171
544546at33208	Fragmented	TRINITY_DN8178_c0_g1_i1:246-908	91.7	86
544849at33208	Missing
544919at33208	Complete	TRINITY_DN13622_c0_g2_i1:340-1773	180.8	312
545063at33208	Complete	TRINITY_DN27679_c0_g1_i1:143-1183	105.2	241
545389at33208	Duplicated	TRINITY_DN3264_c0_g2_i3:171-1053	260.0	166
